ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
"Kenedix,Inc.",4321,JP3281630008,JP,20180501,Real Estate Management & Services,4.3,4.8,4,5.3,4.7,6.1,,8.60,4.30,5.90,4.7,,6.1,4.2,2.6,1.7,,4.4,,2.6,2.7,1.2,,0.00,,,0,2.2,4.60,1.90,2.4,1.1,7.60,2.60,3.20,4.7,3.30,4.90,1.20,,,,,33,36,30,83,4,29,78,79,74,18,88
Ascot Corp.,,JP3120060003,JP,20180501,Real Estate Development & Diversified Activities,4.2,4.6,2.8,5.1,3.8,2.8,,,4.80,4.30,4.9,2.60,8,0.7,0.3,0.6,,1.9,,0.9,1.5,0,,0.00,,,0,0.7,6.90,4.70,5.9,0,4.90,7.60,5.50,4.9,0.00,9.40,0.00,,,,,8,7,43,68,4,32,43,89,97,18,7
INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED (Tokyo Branch),,XS1435234890,JP,20180501,Banks,3.9,4.3,5.6,4.8,3.2,5.6,,,5.80,3.60,5.2,1.00,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,0.8,6.10,4.90,5.9,0,3.40,7.90,4.30,5.2,2.50,9.20,4.70,,,,,55,56,44,69,3,40,55,12,3,81,87
BANK OF CHINA (Tokyo Branch),,XS1809863084,JP,20180501,Banks,3.2,4,6.3,4.5,2.7,6.3,,,6.90,3.30,4.3,0.90,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,0.8,6.10,6.00,5.9,0,1.30,7.90,2.20,4.3,0.70,8.80,2.50,,,,,100,100,7,15,4,22,28,36,32,81,87
Agricultural Bank of China Tokyo Branch,,XS1799789380,JP,20180501,Banks,4.2,4.3,6.7,5,2.4,6.7,,,6.40,3.20,3.8,0.80,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,0.8,6.10,5.50,5.9,0,3.00,7.80,3.80,3.8,2.20,9.30,4.50,,,,,32,31,15,29,4,15,18,12,3,81,87
Nisshinbo Holdings Inc.,3105,JP3678000005,JP,20180601,Industrial Conglomerates,7.5,5.2,5.5,5.4,5,10,4.20,6.40,5.40,,3.9,5.90,10,2.8,1.8,5.3,,3.8,,2.9,4.9,5.8,5.40,29.00,5.50,3.90,0,2.7,6.10,3.20,6.3,6.5,,,,3.9,5.90,5.70,4.60,,,,,16,18,33,88,3,15,44,43,19,20,90
CKD Corporation,6407,JP3346800000,JP,20180601,Industrial Machinery,3.8,4.7,5.4,5.8,3.6,6.4,3.60,6.00,5.80,,4.4,2.90,6.4,2.6,1.2,5,,3.4,,3.6,5,4.1,5.80,19.00,4.50,3.30,0,2.9,5.60,1.70,3.9,5.9,,,,4.4,2.90,6.60,2.50,,,,,64,70,26,78,3,22,64,55,33,20,90
USHIO INC.,6925,JP3156400008,JP,20180601,Electrical Equipment,6.9,6.2,6.7,5.4,6.2,8,4.10,6.30,5.40,,4.5,7.90,8,3.3,2.6,5.5,,3.9,,3.3,6.6,6.4,5.40,22.00,4.60,3.00,0,3,5.70,0.00,4.2,5.8,,,,4.5,7.90,4.70,5.60,,,,,31,35,26,78,3,24,70,70,53,20,90
"AOYAMA TRADING Co., Ltd.",8219,JP3106200003,JP,20180601,Retail - Consumer Discretionary,4.5,4,4.4,4.3,2.9,4.8,3.90,9.30,4.20,4.30,2.9,,7.7,2.3,1.7,4.8,,3.7,,2.1,2,0,4.20,20.00,4.70,1.90,0,1.3,3.20,0.00,4.9,5.3,6.90,5.90,5.80,2.9,,,,,,,,12,14,6,14,4,6,14,70,53,20,90
"MIURA CO., LTD.",6005,JP3880800002,JP,20180601,Industrial Machinery,6.9,5.5,6.7,4.9,4.7,8.9,4.30,8.70,4.90,,3.7,5.40,8.9,3.8,1.1,5.3,,3.7,,2.6,3.7,4.6,4.90,18.00,4.40,2.30,0,5.4,5.30,0.00,3.7,7.4,,,,3.7,5.40,4.80,3.20,,,,,14,15,15,45,4,13,38,78,75,20,90
"Nissin Electric Co.,Ltd.",6641,JP3677600003,JP,20180601,Electrical Equipment,3.8,5.1,6.9,6.2,3.2,10,4.00,8.10,6.20,,1.2,4.80,10,2.8,1.6,5.5,,4,,3.9,4.9,5.9,6.20,20.00,4.10,3.30,0,3.8,5.80,1.20,4,6.2,,,,1.2,4.80,6.40,4.20,,,,,16,17,1,3,4,1,3,36,13,20,90
"Kojima Co.,Ltd.",7513,JP3297380002,JP,20180601,Retail - Consumer Discretionary,5.3,4.3,1.1,5.2,4.1,1.1,3.10,8.30,3.80,6.60,4.1,,6.2,2.8,1.9,6.7,,3.9,,2.2,3,0,3.80,28.00,4.50,1.30,0,1.2,3.70,0.90,4,3.3,6.60,6.20,5.80,4.1,,,,,,,,45,47,17,53,3,18,52,65,44,20,90
"IZUMI CO., LTD.",8273,JP3138400001,JP,20180601,Retail - Consumer Discretionary,4.3,3.9,3.2,4.7,2,2.5,3.80,9.30,8.10,2.70,2,,7.6,2.7,1.9,5.3,,3.5,,1.1,0.2,0,8.10,23.00,4.40,5.50,0,1.8,2.50,0.90,4.8,6.8,3.30,6.20,2.50,2,,,,,,,,62,68,3,6,4,2,5,28,8,20,90
"SHIMACHU CO.,LTD.",8184,JP3356800007,JP,20180601,Retail - Consumer Discretionary,4,3.9,2.7,4,5,2.7,2.70,10.00,6.10,2.70,5,,5.7,3.3,2.5,5.1,,3.9,,2.2,2.7,0,6.10,23.00,4.10,3.20,0,2.5,3.90,0.00,4.4,6.2,4.10,6.20,3.30,5,,,,,,,,63,69,31,85,3,35,87,78,75,20,90
AOKI Holdings Inc.,8214,JP3105400000,JP,20180601,Retail - Consumer Discretionary,4,3.8,3.4,4.3,2.8,3.2,3.60,9.10,6.10,3.50,2.8,,6.3,2.7,1.7,4.2,,3.8,,2.4,2.2,0,6.10,20.00,4.60,3.70,0,1.4,3.30,0.00,4.9,5.5,4.90,4.60,2.50,2.8,,,,,,,,50,53,7,16,4,5,13,43,19,20,90
Fujikura Ltd.,5803,JP3811000003,JP,20180601,Electrical Equipment,3.4,5.1,6.4,4.8,4.3,9.5,3.40,7.50,4.80,,2.6,6.00,9.5,3.8,3.3,5.3,,4.6,,3.8,7.1,4.8,4.80,22.00,5.60,3.40,0,4,5.40,1.30,5.4,5.2,,,,2.6,6.00,6.90,5.90,,,,,82,84,3,9,4,4,10,43,19,20,90
"New Japan Radio Co., Ltd.",6911,JP3382400004,JP,20180601,Semiconductors & Semiconductor Equipment,7.5,5.2,5.5,5.4,5,10,4.20,6.40,5.40,,3.9,5.90,10,2.8,1.8,5.3,,3.8,,2.9,4.9,5.8,5.40,29.00,5.50,3.90,0,2.7,6.10,3.20,6.3,6.5,,,,3.9,5.90,5.70,4.60,,,,,16,18,33,88,3,15,44,43,19,20,90
"Matsumotokiyoshi Holdings Co., Ltd.",3088,JP3869010003,JP,20180601,Retail - Food & Staples,3.8,3.9,4.1,3.9,3.8,4.1,4.60,8.10,4.50,3.80,3.8,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,4.50,17.00,3.80,1.30,0,1.3,5.60,0.90,5.5,7.5,5.70,8.10,6.80,3.8,,,,,,,,42,45,14,40,4,14,39,62,41,20,90
En-Japan Inc,4849,JP3168700007,JP,20180601,Professional Services,4,5,7,6.9,0.9,7,4.50,9.30,6.50,7.40,0.9,,7,1.4,0.4,0.8,,2.5,,1.3,1.9,0,6.50,31.00,4.20,3.70,0,0.7,9.70,2.00,2.6,0,7.40,4.30,4.70,0.9,,,,,,,,33,37,1,1,4,1,1,36,13,20,90
Benefit One Inc,2412,JP3835630009,JP,20180601,Professional Services,3.4,4.7,7,5.7,2.7,7,4.40,9.30,7.90,3.40,2.7,,7,1.6,0.3,1,,2.6,,1.2,1.1,0,7.90,31.00,3.90,4.80,0,0.5,8.90,1.70,3,2,3.40,5.40,1.80,2.7,,,,,,,,44,46,6,14,4,5,11,43,19,20,90
OSG Corporation,6136,JP3170800001,JP,20180601,Industrial Machinery,3.4,4.9,4.5,5.4,5.1,10,4.50,5.60,5.40,,4.5,5.60,10,2.6,1,4.9,,3.5,,3.5,5.1,4.2,5.40,18.00,5.10,3.50,0,3.1,5.60,0.00,4.1,5.2,,,,4.5,5.60,6.80,5.40,,,,,21,24,26,78,3,24,69,78,75,20,90
T-Gaia Corp,3738,JP3893700009,JP,20180601,Retail - Consumer Discretionary,6.5,4.8,1.1,5.8,4.8,1.1,4.90,8.10,6.70,4.90,4.8,,6.4,2.6,1.4,6.3,,3.1,,2.2,3.2,0,6.70,28.00,3.00,2.70,0,2.2,5.50,0.00,4.3,1.1,4.90,5.40,3.30,4.8,,,,,,,,25,28,28,82,3,30,81,99,100,20,90
AIN HOLDINGS INC.,9627,JP3105250009,JP,20180601,Retail - Food & Staples,4.4,4.2,3.3,4.2,4.7,3.3,4.60,8.10,6.20,3.60,4.7,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,6.20,17.00,3.80,3.00,0,1.3,5.60,0.00,5,7.5,3.90,8.10,5.00,4.7,,,,,,,,31,35,27,79,3,29,79,90,83,20,90
ASKUL Corporation,2678,JP3119920001,JP,20180601,Retail - Consumer Discretionary,7,5,1.9,7.3,4.6,4.1,0.40,8.90,8.30,6.60,4.6,,10,2.4,1.9,6.3,,2.3,,2,2.4,0,8.30,18.00,3.70,5.00,0,1.3,4.60,5.00,5.5,3.9,6.60,6.20,5.80,4.6,,,,,,,,39,42,24,75,3,26,73,99,100,1,5
"AUTOBACS SEVEN CO.,LTD.",9832,JP3172500005,JP,20180601,Retail - Consumer Discretionary,5.5,4.5,2.2,5.6,4.8,2.1,4.00,9.30,6.50,4.50,4.8,,9.9,2.8,2.2,6,,4,,1.6,1.1,2.1,6.50,27.00,4.30,3.80,0,2.2,3.80,0.00,3.1,5.4,4.50,4.20,1.70,4.8,,,,,,,,58,63,26,78,3,30,81,78,75,20,90
BIC CAMERA INC.,3048,JP3800390001,JP,20180601,Retail - Consumer Discretionary,5.3,4.3,1.1,5.2,4.1,1.1,3.10,8.30,3.80,6.60,4.1,,6.2,2.8,1.9,6.7,,3.9,,2.2,3,0,3.80,28.00,4.50,1.30,0,1.2,3.70,0.90,4,3.3,6.60,6.20,5.80,4.1,,,,,,,,45,47,17,53,3,18,52,65,44,20,90
COSMOS Pharmaceutical Corporation,3349,JP3298400007,JP,20180601,Retail - Food & Staples,1.6,3.4,3.7,3.3,3.4,3.7,4.60,8.10,8.40,1.80,3.4,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,8.40,17.00,3.60,5.00,0,1.3,5.60,2.00,5.5,7.5,2.20,8.10,3.30,3.4,,,,,,,,84,86,12,33,4,10,27,43,19,20,90
DAIHEN Corporation,6622,JP3497800007,JP,20180601,Electrical Equipment,8.4,6.6,7.3,8,5.5,7.9,3.20,7.50,8.00,,4.4,6.40,7.9,2.8,1.7,5.7,,3.8,,4,5.5,5.7,8.00,20.00,3.80,4.80,0,3.7,5.40,3.70,4.1,6.3,,,,4.4,6.40,6.30,5.70,,,,,67,74,18,57,3,23,66,70,53,20,90
EBARA CORPORATION,6361,JP3166000004,JP,20180601,Industrial Machinery,7.2,5.8,6,6.2,5.5,8.8,4.10,8.20,6.20,,5.7,5.30,8.8,2.9,1.2,5.3,,3.9,,3.5,5,6.4,6.20,19.00,5.20,4.40,0,2.7,5.60,3.20,4.9,7.6,,,,5.7,5.30,6.20,4.50,,,,,88,90,48,96,2,49,97,65,44,20,90
"FUJITEC CO.,LTD.",6406,JP3818800009,JP,20180601,Industrial Machinery,4.7,4.9,5.6,5.7,4,8.2,3.80,8.20,5.70,,4.6,3.50,8.2,2.5,0.8,6,,3.2,,3.1,3.8,4.8,5.70,19.00,4.80,3.50,0,4,5.60,1.70,4.2,5.4,,,,4.6,3.50,6.70,3.20,,,,,88,90,27,79,3,27,75,55,33,20,90
"The Furukawa Battery Co., Ltd.",6937,JP3827600002,JP,20180601,Auto Components,3.8,5.2,6.9,3.5,4.7,8.5,3.10,7.60,3.50,,3.4,6.00,8.5,4.8,4.3,6.4,,4.9,,4.8,5.8,4.8,3.50,22.00,6.20,2.70,0,4.3,4.70,0.90,5.2,5,,,,3.4,6.00,5.90,4.90,,,,,50,53,9,22,4,10,27,58,36,20,90
"Furukawa Electric Co., Ltd.",5801,JP3827200001,JP,20180601,Electrical Equipment,3.8,5.2,6.9,3.5,4.7,8.5,3.10,7.60,3.50,,3.4,6.00,8.5,4.8,4.3,6.4,,4.9,,4.8,5.8,4.8,3.50,22.00,6.20,2.70,0,4.3,4.70,0.90,5.2,5,,,,3.4,6.00,5.90,4.90,,,,,50,53,9,22,4,10,27,58,36,20,90
H2O RETAILING CORPORATION,8242,JP3774600005,JP,20180601,Retail - Consumer Discretionary,4.8,4.2,2.6,4.7,4.4,2.1,3.10,9.30,6.30,3.70,4.4,,10,3,2.1,6.4,,3.6,,1.5,1,0,6.30,23.00,4.40,3.70,0,1.9,2.70,0.00,5.7,6.1,4.70,6.10,3.80,4.4,,,,,,,,88,91,20,65,3,22,65,58,36,20,90
HIRATA Corporation,6258,JP3795300007,JP,20180601,Industrial Machinery,4.7,5,6.1,6.6,3.2,10,4.50,6.50,6.60,,3.8,2.80,10,2.6,1.2,5.3,,3.5,,3.6,5.3,6.1,6.60,19.00,4.20,3.80,0,2.7,4.10,1.30,3.8,6.6,,,,3.8,2.80,6.60,2.40,,,,,28,32,20,65,4,15,42,58,36,20,90
JINS Inc.,3046,JP3386110005,JP,20180601,Retail - Consumer Discretionary,4,3.8,0.7,5.5,2.1,0.7,4.40,8.40,5.00,5.90,2.1,,6.4,2.6,1.5,6.3,,3.6,,2.2,2.9,0,5.00,28.00,4.50,2.50,0,1.5,5.10,1.30,2.8,0.7,5.90,4.40,3.30,2.1,,,,,,,,49,52,3,7,4,3,5,36,13,20,90
"Japan Radio Co., Ltd.",NISHB,JP3751800008,JP,20180601,"Technology Hardware, Storage & Peripherals",7.5,5.2,5.5,5.4,5,10,4.20,6.40,5.40,,3.9,5.90,10,2.8,1.8,5.3,,3.8,,2.9,4.9,5.8,5.40,29.00,5.50,3.90,0,2.7,6.10,3.20,6.3,6.5,,,,3.9,5.90,5.70,4.60,,,,,16,18,33,88,3,15,44,43,19,20,90
"THE JAPAN STEEL WORKS,LTD.",5631,JP3721400004,JP,20180601,Industrial Machinery,2.2,4.2,4.6,4.2,3.9,5.5,2.00,4.40,4.20,,2.6,5.00,5.5,5.2,3.1,5.5,,5,,4.5,6.9,5.7,4.20,19.00,4.60,1.80,0,5.4,4.40,0.00,4.2,6.1,,,,2.6,5.00,7.00,5.00,,,,,24,28,12,33,4,4,10,23,7,20,90
"Kintetsu Department Store Co.,Ltd.",8244,JP3250800004,JP,20180601,Retail - Consumer Discretionary,4,3.5,2.5,4.4,1.6,2,2.90,9.30,6.60,3.10,1.6,,10,2.7,1.9,5.4,,3.5,,1.1,0.3,0,6.60,23.00,4.20,3.80,0,1.8,2.50,0.00,4.1,6.7,4.10,6.20,3.30,1.6,,,,,,,,33,37,4,10,4,2,4,9,2,20,90
MEITEC CORPORATION,9744,JP3919200000,JP,20180601,Professional Services,8.1,6.1,7,6.7,4.8,7,,9.30,5.90,7.50,4.8,,7,1.4,0.4,0.8,,2.5,,1.3,1.9,0,5.90,31.00,4.10,3.00,0,0.8,3.50,1.90,3.1,0,7.50,4.50,5.00,4.8,,,,,,,,86,88,22,71,4,31,81,70,53,21,91
"DMG MORI CO., LTD.",6141,JP3924800000,JP,20180601,Industrial Machinery,1.6,4.1,3.8,5.3,3.7,6.4,4.80,4.80,5.30,,4,3.50,6.4,2.6,1,4.9,,3.2,,3.2,5.1,4.2,5.30,19.00,7.20,5.50,0,2.8,5.60,0.90,4.9,5.7,,,,4,3.50,6.50,3.00,,,,,22,25,17,52,4,17,49,78,75,20,90
NACHI-FUJIKOSHI CORP.,6474,JP3813200007,JP,20180601,Industrial Machinery,4.7,5,4.8,5.3,5,7.2,4.20,4.50,5.30,,4.1,5.70,7.2,3.1,2.1,5.2,,3.8,,4.2,7.2,4.7,5.30,18.00,4.70,3.00,0,3.6,4.90,0.00,4.4,4.9,,,,4.1,5.70,6.70,5.40,,,,,77,79,20,65,3,19,54,51,24,21,91
NTN CORPORATION,6472,JP3165600002,JP,20180601,Industrial Machinery,6.3,5.4,5.5,4.3,5.8,10,4.20,4.90,4.30,,3.2,7.90,10,2.6,1.9,6.6,,3.8,,3.8,7.5,6.2,4.30,18.00,6.20,3.50,0,3,5.50,0.00,7.5,4.6,,,,3.2,7.90,6.90,7.80,,,,,10,10,20,65,4,8,21,47,21,20,90
"TAIYO KOKI CO., LTD.",6164,JP3450900000,JP,20180601,Industrial Machinery,1.6,4.1,3.8,5.3,3.7,6.4,4.80,4.80,5.30,,4,3.50,6.4,2.6,1,4.9,,3.2,,3.2,5.1,4.2,5.30,19.00,7.20,5.50,0,2.8,5.60,0.90,4.9,5.7,,,,4,3.50,6.50,3.00,,,,,22,25,17,52,4,17,49,78,75,20,90
"TAKUMA CO., LTD.",6013,JP3462600002,JP,20180601,Industrial Machinery,8.1,6.1,6.5,7.5,5.1,7.6,3.50,5.70,7.50,,4,5.90,7.6,2.7,1.3,5.2,,3.5,,3.5,5.1,4.7,7.50,19.00,4.00,4.50,0,2.6,3.10,1.80,3.9,8.3,,,,4,5.90,5.90,4.80,,,,,100,100,12,34,4,16,47,55,33,20,90
"TOTOKU ELECTRIC CO., LTD.",5807,JP3586200002,JP,20180601,Electrical Equipment,3.8,5.2,6.9,3.5,4.7,8.5,3.10,7.60,3.50,,3.4,6.00,8.5,4.8,4.3,6.4,,4.9,,4.8,5.8,4.8,3.50,22.00,6.20,2.70,0,4.3,4.70,0.90,5.2,5,,,,3.4,6.00,5.90,4.90,,,,,50,53,9,22,4,10,27,58,36,20,90
cocokara fine Inc.,3098,JP3297330007,JP,20180601,Retail - Food & Staples,6.3,4.7,4.4,4.8,4.8,4.4,3.60,8.10,9.70,3.30,4.8,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,9.70,17.00,3.80,6.50,0,1.4,5.50,4.20,5.3,7.5,3.10,8.10,4.20,4.8,,,,,,,,57,62,26,78,3,30,80,78,75,20,90
"WELCIA HOLDINGS CO.,LTD.",3141,JP3274280001,JP,20180601,Retail - Food & Staples,3.4,3.9,4.1,3.6,4.8,4.1,4.60,8.10,5.10,3.20,4.8,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,5.10,17.00,3.80,1.90,0,1.3,5.60,0.00,5.7,7.5,3.10,8.10,4.20,4.8,,,,,,,,47,50,24,75,3,31,82,99,100,20,90
Create SD Holdings Co Ltd,3148,JP3269940007,JP,20180601,Retail - Food & Staples,1.9,3.4,4.1,3.4,2.9,4.1,3.60,8.10,8.40,1.90,2.9,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,8.40,17.00,3.50,4.90,0,1.3,5.60,1.80,5,7.5,0.00,8.10,0.50,2.9,,,,,,,,81,83,6,14,4,6,14,43,19,20,90
TOKAI Holdings Corporation,3167,JP3552260006,JP,20180601,Industrial Conglomerates,6.8,4.9,2.6,7.1,4.4,5,3.40,9.30,7.10,,4.6,4.20,5,4,1.8,3.9,,3.6,,3,1.7,1.1,7.10,27.00,2.90,3.00,0,1.7,4.80,0.90,3.3,2.5,,,,4.6,4.20,4.90,2.10,,,,,52,61,22,71,2,26,73,78,75,20,90
Joyful Honda Co Ltd,3191,JP3392920009,JP,20180601,Retail - Consumer Discretionary,5.7,4.6,4.3,4.6,4.8,5.8,3.40,9.30,6.20,3.60,4.8,,6.7,2.7,1.9,1.5,,3.9,,1.5,1,0,6.20,23.00,4.00,3.20,0,1.8,3.00,1.30,3,5.8,4.10,6.20,3.30,4.8,,,,,,,,85,88,20,65,3,30,81,90,83,20,90
Kusuri No Aoki Holdings Co Ltd,3549,JP3266190002,JP,20180601,Retail - Food & Staples,2.8,3.6,3.7,3.5,4,3.7,4.60,8.10,6.00,2.70,4,,10,2.6,1.9,3.7,,3.4,,2.1,3.2,0,6.00,17.00,3.40,2.40,0,1.3,5.60,0.50,4.8,7.5,1.40,8.10,2.50,4,,,,,,,,52,60,9,22,4,17,48,99,100,20,90
"Sanrio Company,Ltd.",8136,JP3343200006,JP,20180701,Retail - Consumer Discretionary,5.7,4.4,1.1,5.4,4,1.1,3.10,10.00,6.20,4.50,4,,6.5,2.5,1.9,6.3,,3.9,,2.4,2.3,0,6.20,28.00,4.00,3.20,0,1.3,2.60,0.00,2.8,0.7,4.50,4.20,1.70,4,,,,,,,,12,13,24,73,4,18,61,67,66,21,91
Nisshinbo Holdings Inc.,3105,JP3678000005,JP,20180701,Industrial Conglomerates,7.5,4.9,5.5,5.4,4.5,10,4.20,6.40,5.40,,2.8,5.90,10,2.8,1.8,5.3,,3.8,,2.9,4.9,5.8,5.40,29.00,5.50,3.90,0,2.7,6.10,3.20,6.3,6.5,,,,2.8,5.90,5.70,4.60,,,,,3,3,28,80,3,6,18,19,15,21,91
CKD Corporation,6407,JP3346800000,JP,20180701,Industrial Machinery,3.8,4.6,5.4,5.8,3.5,6.4,3.60,6.00,5.80,,4.2,2.90,6.4,2.6,1.2,5,,3.4,,3.6,5,4.1,5.80,19.00,4.50,3.30,0,2.9,5.60,1.70,3.9,5.9,,,,4.2,2.90,6.60,2.50,,,,,64,71,38,92,3,22,73,19,15,27,94
USHIO INC.,6925,JP3156400008,JP,20180701,Electrical Equipment,6.9,6,6.7,5.4,5.8,8,4.10,6.30,5.40,,3.7,7.90,8,3.3,2.6,5.5,,3.9,,3.3,6.6,6.4,5.40,22.00,4.60,3.00,0,3,5.70,0.00,4.2,5.8,,,,3.7,7.90,4.70,5.60,,,,,31,34,22,68,4,13,47,49,46,21,91
"DAIICHIKOSHO CO., LTD.",7458,JP3475200006,JP,20180701,Media,3.9,4.7,6.6,4.6,3.9,6.6,3.90,8.00,5.80,2.30,3.9,,6.6,2.7,1.4,3.7,,4.1,,2.7,3.3,0,5.80,33.00,4.00,2.80,0,1.3,5.00,0.70,4.7,3.3,8.40,2.80,4.20,3.9,,,,,,,,47,50,22,68,3,27,80,71,72,27,94
"MIURA CO., LTD.",6005,JP3880800002,JP,20180701,Industrial Machinery,6.6,5.6,7.2,5.1,4.5,8.9,4.30,9.50,5.10,,3.8,5.00,8.9,3.8,1.1,5.3,,3.7,,2.6,3.7,4.6,5.10,19.00,4.40,2.50,0,5.4,5.30,0.00,3.7,7.4,,,,3.8,5.00,4.80,2.80,,,,,61,67,14,40,3,15,53,60,58,21,91
"Nissin Electric Co.,Ltd.",6641,JP3677600003,JP,20180701,Electrical Equipment,3.8,5.1,6.9,6.2,3.1,10,4.00,8.10,6.20,,1,4.80,10,2.8,1.6,5.5,,4,,3.9,4.9,5.9,6.20,20.00,4.10,3.30,0,3.8,5.80,1.20,4,6.2,,,,1,4.80,6.40,4.20,,,,,16,16,1,3,4,1,3,23,20,21,91
"Kojima Co.,Ltd.",7513,JP3297380002,JP,20180701,Retail - Consumer Discretionary,5.3,4.3,1.1,5.2,4.1,1.1,3.10,8.30,3.80,6.60,4.1,,6.2,2.8,1.9,6.7,,3.9,,2.2,3,0,3.80,28.00,4.50,1.30,0,1.2,3.70,0.90,4,3.3,6.60,6.20,5.80,4.1,,,,,,,,45,47,17,49,4,19,64,67,66,21,91
"IZUMI CO., LTD.",8273,JP3138400001,JP,20180701,Retail - Consumer Discretionary,4.3,3.8,3.2,4.7,1.6,2.5,3.80,9.30,8.10,2.70,1.6,,7.6,2.7,1.9,5.3,,3.5,,1.1,0.2,0,8.10,23.00,4.40,5.50,0,1.8,2.50,0.90,4.8,6.8,3.30,6.20,2.50,1.6,,,,,,,,21,22,3,6,4,2,4,29,25,27,94
"SHIMACHU CO.,LTD.",8184,JP3356800007,JP,20180701,Retail - Consumer Discretionary,4,3.9,2.7,4,5,2.7,2.70,10.00,6.10,2.70,5,,5.7,3.3,2.5,5.1,,3.9,,2.2,2.7,0,6.10,23.00,4.10,3.20,0,2.5,3.90,0.00,4.4,6.2,4.10,6.20,3.30,5,,,,,,,,63,69,30,84,3,34,90,79,81,21,91
AOKI Holdings Inc.,8214,JP3105400000,JP,20180701,Retail - Consumer Discretionary,4,3.9,3.4,4.3,3,3.2,3.60,9.10,6.10,3.50,3,,6.3,2.7,1.7,4.2,,3.8,,2.4,2.2,0,6.10,20.00,4.60,3.70,0,1.4,3.30,0.00,4.9,5.5,4.90,4.60,2.50,3,,,,,,,,50,53,8,20,4,7,22,44,40,21,91
Fujikura Ltd.,5803,JP3811000003,JP,20180701,Electrical Equipment,3.4,5.1,6.4,4.8,4.2,9.5,3.40,7.50,4.80,,2.4,6.00,9.5,3.8,3.3,5.3,,4.6,,3.8,7.1,4.8,4.80,22.00,5.60,3.40,0,4,5.40,1.30,5.4,5.2,,,,2.4,6.00,6.90,5.90,,,,,24,27,5,11,4,4,10,44,40,21,91
"New Japan Radio Co., Ltd.",6911,JP3382400004,JP,20180701,Semiconductors & Semiconductor Equipment,7.5,4.9,5.5,5.4,4.5,10,4.20,6.40,5.40,,2.8,5.90,10,2.8,1.8,5.3,,3.8,,2.9,4.9,5.8,5.40,29.00,5.50,3.90,0,2.7,6.10,3.20,6.3,6.5,,,,2.8,5.90,5.70,4.60,,,,,3,3,28,80,3,6,18,19,15,21,91
