ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
The Intertain Group Limited,ITX,CA46112W1077,CA,20180201,Casinos & Gaming,5.8,4.6,5,5.8,3,5,,8.80,6.00,5.70,6.5,0.60,5,3.7,2.2,3.1,,5.9,,2.5,2.5,0,6.00,15.00,2.80,1.80,0,2.4,,,5.3,3.5,7.60,5.20,5.80,6.5,0.60,8.90,2.50,,,,,71,73,49,17,1,71,15,61,8,67,38
Extendicare Inc.,EXE,CA30224T8639,CA,20180201,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.9,5.2,,8.20,4.00,5.50,7.4,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.6,6.5,1.90,6.80,1.70,7.4,4.80,7.20,5.00,,,,,84,87,94,90,1,88,84,36,24,84,72
GROUPE TVA INC.,TVA.B,CA8729482031,CA,20180301,"Broadcasting, Cable & Satellite",5.4,5,8.1,1.4,6.4,8.6,7.90,,2.80,0.00,5.6,7.00,8.6,2.4,0.9,2.1,,2.5,,1.3,2,0,2.80,18.00,7.20,3.00,0,1.7,,,4.6,1.4,0.00,8.60,0.00,5.6,7.00,4.60,4.60,,,,,87,93,43,22,1,46,19,43,29,37,9
QUEBECOR INC.,QBR.B,CA7481932084,CA,20180301,"Broadcasting, Cable & Satellite",5.4,5,8.1,1.4,6.4,8.6,7.90,,2.80,0.00,5.6,7.00,8.6,2.4,0.9,2.1,,2.5,,1.3,2,0,2.80,18.00,7.20,3.00,0,1.7,,,4.6,1.4,0.00,8.60,0.00,5.6,7.00,4.60,4.60,,,,,87,93,43,22,1,46,19,43,29,37,9
Medical Facilities Corporation,DR,CA58457V5036,CA,20180301,Health Care Providers & Services,7.7,5.6,5.2,6.2,4.9,5.2,,8.20,3.10,7.50,6.8,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.2,6.5,6.40,6.80,6.20,6.8,3.50,7.20,3.70,,,,,53,57,94,91,1,76,57,54,48,30,1
QUEBECOR MEDIA INC.,QBR,US74819RAP10,CA,20180301,"Broadcasting, Cable & Satellite",5.4,5,8.1,1.4,6.4,8.6,7.90,,2.80,0.00,5.6,7.00,8.6,2.4,0.9,2.1,,2.5,,1.3,2,0,2.80,18.00,7.20,3.00,0,1.7,,,4.6,1.4,0.00,8.60,0.00,5.6,7.00,4.60,4.60,,,,,87,93,43,22,1,46,19,43,29,37,9
VIDEOTRON LTEE,QBR,US92658TAQ13,CA,20180301,"Broadcasting, Cable & Satellite",5.4,5,8.1,1.4,6.4,8.6,7.90,,2.80,0.00,5.6,7.00,8.6,2.4,0.9,2.1,,2.5,,1.3,2,0,2.80,18.00,7.20,3.00,0,1.7,,,4.6,1.4,0.00,8.60,0.00,5.6,7.00,4.60,4.60,,,,,87,93,43,22,1,46,19,43,29,37,9
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180301,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,15,18,100,100,1,80,64,29,19,80,64
Bank of China (Canada),,CA06119AQN59,CA,20180301,Banks,3.2,4,6.3,4.5,2.7,6.3,,,6.90,3.30,4.3,0.90,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,1,6.10,6.00,5.9,0,1.30,7.90,2.20,4.3,0.70,8.80,2.50,,,,,100,100,7,13,4,21,26,36,26,80,92
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180301,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,15,18,100,100,1,80,64,29,19,80,64
The Intertain Group Limited,ITX,CA46112W1077,CA,20180301,Casinos & Gaming,5.8,4.6,5,5.8,3,5,,8.80,6.00,5.70,6.5,0.60,5,3.7,2.2,3.1,,5.9,,2.5,2.5,0,6.00,15.00,2.80,1.80,0,2.4,,,5.3,3.5,7.60,5.20,5.80,6.5,0.60,8.90,2.50,,,,,71,74,49,17,1,69,14,61,8,63,32
Extendicare Inc.,EXE,CA30224T8639,CA,20180301,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.9,5.2,,8.20,4.00,5.50,7.4,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.6,6.5,1.90,6.80,1.70,7.4,4.80,7.20,5.00,,,,,82,87,94,91,1,88,82,36,24,80,64
Medical Facilities Corporation,DR,CA58457V5036,CA,20180401,Health Care Providers & Services,7.7,5.6,5.2,6.2,4.9,5.2,,8.20,3.10,7.50,6.8,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.2,6.5,6.40,6.80,6.20,6.8,3.50,7.20,3.70,,,,,43,55,94,91,1,75,57,54,46,30,1
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180401,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,12,16,100,100,1,79,64,29,18,81,66
Bank of China (Canada),,CA06119AT442,CA,20180401,Banks,3.2,4,6.3,4.5,2.7,6.3,,,6.90,3.30,4.3,0.90,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,0.8,6.10,6.00,5.9,0,1.30,7.90,2.20,4.3,0.70,8.80,2.50,,,,,100,100,6,13,4,20,18,36,26,81,92
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180401,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,12,16,100,100,1,79,64,29,18,81,66
The Intertain Group Limited,ITX,CA46112W1077,CA,20180401,Casinos & Gaming,5.8,4.6,5,5.8,2.9,5,,8.80,6.00,5.70,6.3,0.60,5,3.7,2.2,3.1,,5.9,,2.5,2.5,0,6.00,15.00,2.80,1.80,0,2.4,,,5.3,3.5,7.60,5.20,5.80,6.3,0.60,8.90,2.50,,,,,70,65,36,9,2,65,12,61,8,86,62
Extendicare Inc.,EXE,CA30224T8639,CA,20180401,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.9,5.2,,8.20,4.00,5.50,7.4,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.6,6.5,1.90,6.80,1.70,7.4,4.80,7.20,5.00,,,,,68,87,94,91,1,87,82,36,23,81,66
SHOPIFY INC.,SHOP,CA82509L1076,CA,20180401,Software & Services,5.4,4.6,8.2,3.2,7.2,8.2,,8.40,1.50,4.50,7.2,,8.2,2.5,2.8,1.9,,2.6,,1.5,2.9,5.1,,0.00,,,0,0.5,8.30,2.80,3.1,0.8,4.50,10.00,7.50,7.2,,,,5.00,5.00,5.00,5.00,76,95,88,79,1,83,73,47,37,44,19
Medical Facilities Corporation,DR,CA58457V5036,CA,20180501,Health Care Providers & Services,7.7,5.6,5.2,6.2,4.9,5.2,,8.20,3.10,7.50,6.8,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.2,6.5,6.40,6.80,6.20,6.8,3.50,7.20,3.70,,,,,51,55,94,90,1,76,56,54,46,31,2
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180501,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,16,16,100,100,1,80,64,29,19,81,66
Bank of China (Canada),,CA06119AT442,CA,20180501,Banks,3.2,4,6.3,4.5,2.7,6.3,,,6.90,3.30,4.3,0.90,8,0.7,0.4,0.6,,2.3,,0.8,1.3,0,,0.00,,,0,0.8,6.10,6.00,5.9,0,1.30,7.90,2.20,4.3,0.70,8.80,2.50,,,,,100,100,7,15,4,22,28,36,32,81,87
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180501,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.3,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,16,16,100,100,1,80,64,29,19,81,66
The Intertain Group Limited,ITX,CA46112W1077,CA,20180501,Casinos & Gaming,5.8,4.6,5,5.8,2.9,5,,8.80,6.00,5.70,6.1,0.60,5,3.7,2.2,3.1,,5.9,,2.5,2.5,0,6.00,15.00,2.80,1.80,0,2.4,,,5.3,3.5,7.60,5.20,5.80,6.1,0.60,8.90,2.50,,,,,72,75,37,9,2,60,9,61,8,64,37
Extendicare Inc.,EXE,CA30224T8639,CA,20180501,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.9,5.2,,8.20,4.00,5.50,7.4,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.6,6.5,1.90,6.80,1.70,7.4,4.80,7.20,5.00,,,,,84,87,94,90,1,88,83,36,23,81,66
Exco Technologies Ltd,XTC,CA30150P1099,CA,20180601,Industrial Machinery,1.9,4.1,3.2,5,4.4,6.2,4.30,4.40,5.00,,7.4,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,7.4,2.00,7.10,2.10,,,,,56,58,88,76,1,86,76,62,78,56,29
Medical Facilities Corporation,DR,CA58457V5036,CA,20180601,Health Care Providers & Services,7.7,5.8,5.2,6.2,5.3,5.2,,8.20,3.10,7.50,7.7,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,7.7,3.50,7.20,3.70,,,,,60,62,94,90,1,91,89,55,45,84,65
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180601,Health Care Providers & Services,4.6,4.6,5.1,5,4.1,5.1,,7.90,1.20,6.60,7.4,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.4,1.60,6.90,1.50,,,,,33,37,100,100,1,86,76,28,18,94,89
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180601,Health Care Providers & Services,4.6,4.6,5.1,5,4.1,5.1,,7.90,1.20,6.60,7.4,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.4,1.60,6.90,1.50,,,,,33,37,100,100,1,86,76,28,18,94,89
The Intertain Group Limited,ITX,CA46112W1077,CA,20180601,Casinos & Gaming,5.8,4.6,5.6,5.8,2.9,5.6,,8.80,6.00,5.70,6.1,0.60,5.6,3.7,2.2,3.1,,5.3,,2.2,2.5,0,6.00,15.00,2.80,1.80,0,2.1,,,5.3,3.5,7.60,5.20,5.80,6.1,0.60,8.90,2.50,,,,,71,74,39,9,2,70,15,70,11,84,58
Extendicare Inc.,EXE,CA30224T8639,CA,20180601,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.8,5.2,,8.20,4.00,5.50,7.1,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.7,6.5,1.90,6.80,1.70,7.1,4.80,7.20,5.00,,,,,89,90,94,90,1,81,65,36,21,42,14
Sleep Country Canada Holdings Inc,ZZZ,CA83125J1049,CA,20180601,Retail - Consumer Discretionary,4.5,4.3,2.8,3.9,6.7,1.9,3.70,6.80,4.20,3.60,6.7,,5.5,3.2,1.2,5.1,,3.7,,2.1,4.5,0,4.20,28.00,7.20,4.40,0,2.3,3.90,1.70,4.4,7.9,3.60,6.70,3.30,6.7,,,,,,,,39,43,45,23,1,73,48,62,78,99,97
Exco Technologies Ltd,XTC,CA30150P1099,CA,20180701,Industrial Machinery,1.9,4,3.2,5,4.2,6.2,4.30,4.40,5.00,,6.9,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,6.9,2.00,7.10,2.10,,,,,56,58,68,47,2,76,55,63,79,55,27
Medical Facilities Corporation,DR,CA58457V5036,CA,20180701,Health Care Providers & Services,7.7,5.8,5.2,6.2,5.3,5.2,,8.20,3.10,7.50,7.7,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,7.7,3.50,7.20,3.70,,,,,60,63,94,88,1,91,87,56,48,82,64
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180701,Health Care Providers & Services,4.6,4.6,5.1,5,4.1,5.1,,7.90,1.20,6.60,7.4,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.4,1.60,6.90,1.50,,,,,33,38,99,100,1,86,75,29,17,94,87
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180701,Health Care Providers & Services,4.6,4.6,5.1,5,4.1,5.1,,7.90,1.20,6.60,7.4,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.4,1.60,6.90,1.50,,,,,33,38,99,100,1,86,75,29,17,94,87
The Intertain Group Limited,ITX,CA46112W1077,CA,20180701,Casinos & Gaming,5.8,4.7,5.6,5.8,3.1,5.6,,8.80,6.00,5.70,6.7,0.60,5.6,3.7,2.2,3.1,,5.3,,2.2,2.5,0,6.00,15.00,2.80,1.80,0,2.1,,,5.3,3.5,7.60,5.20,5.80,6.7,0.60,8.90,2.50,,,,,72,77,39,9,1,71,16,71,11,82,56
Extendicare Inc.,EXE,CA30224T8639,CA,20180701,Health Care Providers & Services,6.9,5.4,5.2,5.1,5.8,5.2,,8.20,4.00,5.50,7.1,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.7,6.5,1.90,6.80,1.70,7.1,4.80,7.20,5.00,,,,,89,90,94,88,1,80,63,38,21,41,11
Sleep Country Canada Holdings Inc,ZZZ,CA83125J1049,CA,20180701,Retail - Consumer Discretionary,4.5,4.3,2.8,3.9,6.7,1.9,3.70,6.80,4.20,3.60,6.7,,5.5,3.2,1.2,5.1,,3.7,,2.1,4.5,0,4.20,28.00,7.20,4.40,0,2.3,3.90,1.70,4.4,7.9,3.60,6.70,3.30,6.7,,,,,,,,39,44,44,23,1,73,48,63,79,99,98
Exco Technologies Ltd,XTC,CA30150P1099,CA,20180801,Industrial Machinery,1.9,4,3.2,5,4.2,6.2,4.30,4.40,5.00,,6.9,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,6.9,2.00,7.10,2.10,,,,,49,54,68,47,2,75,53,62,79,54,26
Medical Facilities Corporation,DR,CA58457V5036,CA,20180801,Health Care Providers & Services,7.7,5.8,5.2,6.2,5.3,5.2,,8.20,3.10,7.50,7.7,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,7.7,3.50,7.20,3.70,,,,,50,55,94,88,1,90,84,55,47,93,86
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180801,Health Care Providers & Services,4.6,4.6,5.1,5,3.9,5.1,,7.90,1.20,6.60,6.9,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,6.9,1.60,6.90,1.50,,,,,11,11,99,100,1,75,53,29,17,76,55
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180801,Health Care Providers & Services,4.6,4.6,5.1,5,3.9,5.1,,7.90,1.20,6.60,6.9,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,6.9,1.60,6.90,1.50,,,,,11,11,99,100,1,75,53,29,17,76,55
The Intertain Group Limited,ITX,CA46112W1077,CA,20180801,Casinos & Gaming,5.8,4.7,5.6,5.8,3.1,5.6,,8.80,6.00,5.70,6.7,0.60,5.6,3.7,2.2,3.1,,5.3,,2.2,2.5,0,6.00,15.00,2.80,1.80,0,2.1,,,5.3,3.5,7.60,5.20,5.80,6.7,0.60,8.90,2.50,,,,,70,75,39,9,1,71,16,70,12,81,53
Extendicare Inc.,EXE,CA30224T8639,CA,20180801,Health Care Providers & Services,6.9,5.4,5.2,5.1,6,5.2,,8.20,4.00,5.50,7.6,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.7,6.5,1.90,6.80,1.70,7.6,4.80,7.20,5.00,,,,,89,90,94,88,1,89,82,58,58,41,12
Sleep Country Canada Holdings Inc,ZZZ,CA83125J1049,CA,20180801,Retail - Consumer Discretionary,4.5,4.3,2.8,3.9,6.7,1.9,3.70,6.80,4.20,3.60,6.7,,5.5,3.2,1.2,5.1,,3.7,,2.1,4.5,0,4.20,28.00,7.20,4.40,0,2.3,3.90,1.70,4.4,7.9,3.60,6.70,3.30,6.7,,,,,,,,39,41,38,19,1,64,36,62,79,96,89
Exco Technologies Ltd,XTC,CA30150P1099,CA,20180901,Industrial Machinery,1.9,4,3.2,5,4.3,6.2,4.30,4.40,5.00,,7.1,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,7.1,2.00,7.10,2.10,,,,,49,54,76,58,1,79,63,62,80,55,26
Medical Facilities Corporation,DR,CA58457V5036,CA,20180901,Health Care Providers & Services,7.7,5.9,5.2,6.2,5.5,5.2,,8.20,3.10,7.50,8.1,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,8.1,3.50,7.20,3.70,,,,,50,55,100,100,1,95,95,56,48,93,85
Leisureworld Senior Care LP,,CA52541RAC12,CA,20180901,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7.1,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.1,1.60,6.90,1.50,,,,,11,12,99,100,1,80,64,29,17,93,85
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20180901,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7.1,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7.1,1.60,6.90,1.50,,,,,11,12,99,100,1,80,64,29,17,93,85
The Intertain Group Limited,ITX,CA46112W1077,CA,20180901,Casinos & Gaming,5.8,4.7,5.6,5.8,3.1,5.6,,8.80,6.00,5.70,6.8,0.60,5.6,3.7,2.2,3.1,,5.3,,2.2,2.5,0,6.00,15.00,2.80,1.80,0,2.1,,,5.3,3.5,7.60,5.20,5.80,6.8,0.60,8.90,2.50,,,,,69,74,42,12,1,73,17,70,11,82,53
Extendicare Inc.,EXE,CA30224T8639,CA,20180901,Health Care Providers & Services,6.9,5.5,5.2,5.1,6.1,5.2,,8.20,4.00,5.50,7.7,4.80,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,4.00,17.00,9.00,6.00,0,2.7,,,4.7,6.5,1.90,6.80,1.70,7.7,4.80,7.20,5.00,,,,,88,90,96,93,1,90,85,59,59,41,12
Sleep Country Canada Holdings Inc,ZZZ,CA83125J1049,CA,20180901,Retail - Consumer Discretionary,4.5,4.3,2.8,3.9,6.8,1.9,3.70,6.80,4.20,3.60,6.8,,5.5,3.2,1.2,5.1,,3.7,,2.1,4.5,0,4.20,28.00,7.20,4.40,0,2.3,3.90,1.70,4.4,7.9,3.60,6.70,3.30,6.8,,,,,,,,38,42,48,27,1,74,51,62,80,96,88
Exco Technologies Ltd,XTC,CA30150P1099,CA,20181001,Industrial Machinery,1.9,4,3.2,5,4.3,6.2,4.30,4.40,5.00,,7.1,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,7.1,2.00,7.10,2.10,,,,,58,60,74,55,1,79,61,62,80,54,25
Medical Facilities Corporation,DR,CA58457V5036,CA,20181001,Health Care Providers & Services,7.7,5.9,5.2,6.2,5.5,5.2,,8.20,3.10,7.50,8.1,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,8.1,3.50,7.20,3.70,,,,,50,55,100,100,1,95,93,56,48,92,79
Leisureworld Senior Care LP,,CA52541RAC12,CA,20181001,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,10,10,99,99,1,77,56,29,17,92,79
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20181001,Health Care Providers & Services,4.6,4.6,5.1,5,4,5.1,,7.90,1.20,6.60,7,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,7,1.60,6.90,1.50,,,,,10,10,99,99,1,77,56,29,17,92,79
The Intertain Group Limited,ITX,CA46112W1077,CA,20181001,Casinos & Gaming,5.8,4.7,5.6,5.8,3,5.6,,8.80,6.00,5.70,6.4,0.60,5.6,3.7,2.2,3.1,,5.3,,2.2,2.5,0,6.00,15.00,2.80,1.80,0,2.1,,,5.3,3.5,7.60,5.20,5.80,6.4,0.60,8.90,2.50,,,,,31,27,34,8,2,64,12,71,10,81,49
Sleep Country Canada Holdings Inc,ZZZ,CA83125J1049,CA,20181001,Retail - Consumer Discretionary,4.5,4.3,2.8,3.9,6.8,1.9,3.70,6.80,4.20,3.60,6.8,,5.5,3.2,1.2,5.1,,3.7,,2.1,4.5,0,4.20,28.00,7.20,4.40,0,2.3,3.90,1.70,4.4,7.9,3.60,6.70,3.30,6.8,,,,,,,,38,41,46,26,1,73,46,62,80,94,83
Exco Technologies Ltd,XTC,CA30150P1099,CA,20181101,Industrial Machinery,1.9,4,3.2,5,4.3,6.2,4.30,4.40,5.00,,7.1,2.00,6.2,2.5,1.4,6.3,,3.7,,3.4,6.4,5.8,5.00,19.00,6.40,4.40,0,3,5.60,1.70,5.6,4.8,,,,7.1,2.00,7.10,2.10,,,,,58,58,75,55,1,79,58,62,80,54,27
Medical Facilities Corporation,DR,CA58457V5036,CA,20181101,Health Care Providers & Services,7.7,5.9,5.2,6.2,5.5,5.2,,8.20,3.10,7.50,8.1,3.50,5.2,3.5,1.9,2.4,,3.6,,1.7,3.1,0,3.10,17.00,7.70,3.80,0,2.7,,,4.3,6.5,6.40,6.80,6.20,8.1,3.50,7.20,3.70,,,,,49,53,100,100,1,95,93,55,48,92,80
Leisureworld Senior Care LP,,CA52541RAC12,CA,20181101,Health Care Providers & Services,4.6,4.5,5.1,5,3.9,5.1,,7.90,1.20,6.60,6.8,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,6.8,1.60,6.90,1.50,,,,,10,10,99,98,1,73,49,27,17,76,47
SIENNA SENIOR LIVING INC.,SIA,CA82621K1021,CA,20181101,Health Care Providers & Services,4.6,4.5,5.1,5,3.9,5.1,,7.90,1.20,6.60,6.8,1.60,5.1,3.6,1.9,2.4,,3.7,,1.9,3.4,0,1.20,17.00,9.60,3.80,0,2.9,,,4.4,3.3,3.90,6.80,3.70,6.8,1.60,6.90,1.50,,,,,10,10,99,98,1,73,49,27,17,76,47
